teams,hid,time,price,fv,ae
Team Members,5,221,.94400001,.84285712,.10114288
Team Members,5,222,.94400001,.84285712,.10114288
Team Members,5,223,.94400001,.84285712,.10114288
Team Members,5,224,.889,.84285712,.046142876
Team Members,5,225,.889,.84285712,.046142876
Team Members,5,226,.889,.84285712,.046142876
Team Members,5,227,.889,.84285712,.046142876
Team Members,5,228,.889,.84285712,.046142876
Team Members,5,229,.889,.84285712,.046142876
Team Members,5,230,.889,.84285712,.046142876
Team Members,5,231,.889,.84285712,.046142876
Team Members,5,232,.889,.84285712,.046142876
Team Members,5,233,.889,.84285712,.046142876
Team Members,5,234,.89200002,.84285712,.049142897
Team Members,5,235,.89200002,.84285712,.049142897
Team Members,5,236,.87849998,.84285712,.035642862
Team Members,5,237,.89649999,.84285712,.053642869
Team Members,5,238,.90499997,.84285712,.062142849
Team Members,5,239,.90499997,.84285712,.062142849
Team Members,5,240,.93833333,.84285712,.09547621
Team Members,6,1,.54799998,.32857144,.21942854
Team Members,6,2,.52600002,.32857144,.19742858
Team Members,6,3,.45900002,.32857144,.13042858
Team Members,6,4,.3495,.32857144,.020928562
Team Members,6,5,.42250001,.32857144,.093928576
Team Members,6,6,.51600003,.32857144,.18742859
Team Members,6,7,.51600003,.32857144,.18742859
Team Members,6,8,.62800002,.32857144,.29942858
Team Members,6,9,.62800002,.32857144,.29942858
Team Members,6,10,.62800002,.32857144,.29942858
Team Members,6,11,.62800002,.32857144,.29942858
Team Members,6,12,.62800002,.32857144,.29942858
Team Members,6,13,.62800002,.32857144,.29942858
Team Members,6,14,.62800002,.32857144,.29942858
Team Members,6,15,.62800002,.32857144,.29942858
Team Members,6,16,.60133332,.32857144,.27276188
Team Members,6,17,.57249999,.32857144,.24392855
Team Members,6,18,.57249999,.32857144,.24392855
Team Members,6,19,.57249999,.32857144,.24392855
Team Members,6,20,.583,.32857144,.25442857
Team Members,6,21,.56,.32857144,.23142856
Team Members,6,22,.528,.32857144,.19942856
Team Members,6,23,.528,.32857144,.19942856
Team Members,6,24,.528,.32857144,.19942856
Team Members,6,25,.528,.32857144,.19942856
Team Members,6,26,.51200002,.32857144,.18342859
Team Members,6,27,.52200001,.32857144,.19342858
Team Members,6,28,.52200001,.32857144,.19342858
Team Members,6,29,.52200001,.32857144,.19342858
Team Members,6,30,.57850003,.32857144,.24992859
Team Members,6,31,.57850003,.32857144,.24992859
Team Members,6,32,.57850003,.32857144,.24992859
Team Members,6,33,.57850003,.32857144,.24992859
Team Members,6,34,.57850003,.32857144,.24992859
Team Members,6,35,.57850003,.32857144,.24992859
Team Members,6,36,.57850003,.32857144,.24992859
Team Members,6,37,.57850003,.32857144,.24992859
Team Members,6,38,.57850003,.32857144,.24992859
Team Members,6,39,.57850003,.32857144,.24992859
Team Members,6,40,.57850003,.32857144,.24992859
Team Members,6,41,.57850003,.32857144,.24992859
Team Members,6,42,.57850003,.32857144,.24992859
Team Members,6,43,.53299999,.32857144,.20442855
Team Members,6,44,.53299999,.32857144,.20442855
Team Members,6,45,.53299999,.32857144,.20442855
Team Members,6,46,.53299999,.32857144,.20442855
Team Members,6,47,.53299999,.32857144,.20442855
Team Members,6,48,.53299999,.32857144,.20442855
Team Members,6,49,.50400001,.32857144,.17542857
Team Members,6,50,.50400001,.32857144,.17542857
Team Members,6,51,.50400001,.32857144,.17542857
Team Members,6,52,.50400001,.32857144,.17542857
Team Members,6,53,.50400001,.32857144,.17542857
Team Members,6,54,.50400001,.32857144,.17542857
Team Members,6,55,.50400001,.32857144,.17542857
Team Members,6,56,.50400001,.32857144,.17542857
Team Members,6,57,.50400001,.32857144,.17542857
Team Members,6,58,.50400001,.32857144,.17542857
Team Members,6,59,.50400001,.32857144,.17542857
Team Members,6,60,.50400001,.32857144,.17542857
Team Members,6,61,.50400001,.32857144,.17542857
Team Members,6,62,.50400001,.32857144,.17542857
Team Members,6,63,.50400001,.32857144,.17542857
Team Members,6,64,.50400001,.32857144,.17542857
Team Members,6,65,.50400001,.32857144,.17542857
Team Members,6,66,.50400001,.32857144,.17542857
Team Members,6,67,.50400001,.32857144,.17542857
Team Members,6,68,.50400001,.32857144,.17542857
Team Members,6,69,.50400001,.32857144,.17542857
Team Members,6,70,.50400001,.32857144,.17542857
Team Members,6,71,.50400001,.32857144,.17542857
Team Members,6,72,.528,.32857144,.19942856
Team Members,6,73,.528,.32857144,.19942856
Team Members,6,74,.528,.32857144,.19942856
Team Members,6,75,.528,.32857144,.19942856
Team Members,6,76,.528,.32857144,.19942856
Team Members,6,77,.528,.32857144,.19942856
Team Members,6,78,.528,.32857144,.19942856
Team Members,6,79,.55449998,.32857144,.22592854
Team Members,6,80,.55449998,.32857144,.22592854
Team Members,6,81,.55449998,.32857144,.22592854
Team Members,6,82,.55449998,.32857144,.22592854
Team Members,6,83,.55449998,.32857144,.22592854
Team Members,6,84,.55449998,.32857144,.22592854
Team Members,6,85,.55449998,.32857144,.22592854
Team Members,6,86,.55449998,.32857144,.22592854
Team Members,6,87,.55449998,.32857144,.22592854
Team Members,6,88,.61699998,.32857144,.28842854
Team Members,6,89,.44766667,.32857144,.11909524
Team Members,6,90,.66049999,.32857144,.33192855
Team Members,6,91,.63599998,.32857144,.30742854
Team Members,6,92,.47350001,.32857144,.14492857
Team Members,6,93,.463,.32857144,.13442856
Team Members,6,94,.45093334,.32857144,.1223619
Team Members,6,95,.55149996,.32857144,.22292852
Team Members,6,96,.52649999,.32857144,.19792855
Team Members,6,97,.498,.32857144,.16942856
Team Members,6,98,.579,.32857144,.25042856
Team Members,6,99,.579,.32857144,.25042856
Team Members,6,100,.579,.32857144,.25042856
Team Members,6,101,.579,.32857144,.25042856
Team Members,6,102,.56466669,.32857144,.23609525
Team Members,6,103,.57700002,.32857144,.24842858
Team Members,6,104,.57700002,.32857144,.24842858
Team Members,6,105,.57700002,.32857144,.24842858
Team Members,6,106,.54381818,.32857144,.21524674
Team Members,6,107,.53600001,.32857144,.20742857
Team Members,6,108,.56199998,.32857144,.23342854
Team Members,6,109,.56199998,.32857144,.23342854
Team Members,6,110,.56199998,.32857144,.23342854
Team Members,6,111,.56199998,.32857144,.23342854
Team Members,6,112,.56199998,.32857144,.23342854
Team Members,6,113,.56199998,.32857144,.23342854
Team Members,6,114,.56199998,.32857144,.23342854
Team Members,6,115,.56199998,.32857144,.23342854
Team Members,6,116,.56199998,.32857144,.23342854
Team Members,6,117,.56199998,.32857144,.23342854
Team Members,6,118,.59799999,.32857144,.26942855
Team Members,6,119,.59799999,.32857144,.26942855
Team Members,6,120,.59799999,.32857144,.26942855
Team Members,6,121,.59799999,.32857144,.26942855
Team Members,6,122,.59799999,.32857144,.26942855
Team Members,6,123,.59799999,.32857144,.26942855
Team Members,6,124,.59600002,.32857144,.26742858
Team Members,6,125,.65899998,.32857144,.33042854
Team Members,6,126,.65899998,.32857144,.33042854
Team Members,6,127,.65899998,.32857144,.33042854
Team Members,6,128,.65899998,.32857144,.33042854
Team Members,6,129,.65899998,.32857144,.33042854
Team Members,6,130,.65899998,.32857144,.33042854
Team Members,6,131,.65899998,.32857144,.33042854
Team Members,6,132,.65899998,.32857144,.33042854
Team Members,6,133,.65899998,.32857144,.33042854
Team Members,6,134,.65899998,.32857144,.33042854
Team Members,6,135,.65899998,.32857144,.33042854
Team Members,6,136,.65899998,.32857144,.33042854
Team Members,6,137,.65899998,.32857144,.33042854
Team Members,6,138,.65899998,.32857144,.33042854
Team Members,6,139,.65899998,.32857144,.33042854
Team Members,6,140,.65899998,.32857144,.33042854
Team Members,6,141,.65899998,.32857144,.33042854
Team Members,6,142,.65899998,.32857144,.33042854
Team Members,6,143,.65899998,.32857144,.33042854
Team Members,6,144,.65899998,.32857144,.33042854
Team Members,6,145,.65899998,.32857144,.33042854
Team Members,6,146,.65899998,.32857144,.33042854
Team Members,6,147,.67900002,.32857144,.35042858
Team Members,6,148,.69,.32857144,.36142856
Team Members,6,149,.69,.32857144,.36142856
Team Members,6,150,.69,.32857144,.36142856
Team Members,6,151,.69,.32857144,.36142856
Team Members,6,152,.69,.32857144,.36142856
Team Members,6,153,.69,.32857144,.36142856
Team Members,6,154,.69,.32857144,.36142856
Team Members,6,155,.74599999,.32857144,.41742855
Team Members,6,156,.74599999,.32857144,.41742855
Team Members,6,157,.74599999,.32857144,.41742855
Team Members,6,158,.74599999,.32857144,.41742855
Team Members,6,159,.74599999,.32857144,.41742855
Team Members,6,160,.74599999,.32857144,.41742855
Team Members,6,161,.74599999,.32857144,.41742855
Team Members,6,162,.74599999,.32857144,.41742855
Team Members,6,163,.74599999,.32857144,.41742855
Team Members,6,164,.74599999,.32857144,.41742855
Team Members,6,165,.74599999,.32857144,.41742855
Team Members,6,166,.722,.32857144,.39342856
Team Members,6,167,.68599999,.32857144,.35742855
Team Members,6,168,.71733332,.32857144,.38876188
Team Members,6,169,.71499997,.32857144,.38642853
Team Members,6,170,.71499997,.32857144,.38642853
Team Members,6,171,.71499997,.32857144,.38642853
Team Members,6,172,.71499997,.32857144,.38642853
Team Members,6,173,.71499997,.32857144,.38642853
Team Members,6,174,.69999999,.32857144,.37142855
Team Members,6,175,.69999999,.32857144,.37142855
Team Members,6,176,.69999999,.32857144,.37142855
Team Members,6,177,.69999999,.32857144,.37142855
Team Members,6,178,.69999999,.32857144,.37142855
Team Members,6,179,.69999999,.32857144,.37142855
Team Members,6,180,.69999999,.32857144,.37142855
Team Members,6,181,.69999999,.32857144,.37142855
Team Members,6,182,.69999999,.32857144,.37142855
Team Members,6,183,.69999999,.32857144,.37142855
Team Members,6,184,.74199998,.32857144,.41342854
Team Members,6,185,.74199998,.32857144,.41342854
Team Members,6,186,.778,.32857144,.44942856
Team Members,6,187,.778,.32857144,.44942856
Team Members,6,188,.778,.32857144,.44942856
Team Members,6,189,.787,.32857144,.45842856
Team Members,6,190,.787,.32857144,.45842856
Team Members,6,191,.77100003,.32857144,.44242859
Team Members,6,192,.77100003,.32857144,.44242859
Team Members,6,193,.77100003,.32857144,.44242859
Team Members,6,194,.77100003,.32857144,.44242859
Team Members,6,195,.77100003,.32857144,.44242859
Team Members,6,196,.69550002,.32857144,.36692858
Team Members,6,197,.63633335,.32857144,.30776191
Team Members,6,198,.653,.32857144,.32442856
Team Members,6,199,.653,.32857144,.32442856
Team Members,6,200,.63599998,.32857144,.30742854
Team Members,6,201,.64200002,.32857144,.31342858
Team Members,6,202,.64200002,.32857144,.31342858
Team Members,6,203,.64200002,.32857144,.31342858
Team Members,6,204,.64200002,.32857144,.31342858
Team Members,6,205,.63533336,.32857144,.30676192
Team Members,6,206,.63533336,.32857144,.30676192
Team Members,6,207,.63533336,.32857144,.30676192
Team Members,6,208,.63533336,.32857144,.30676192
Team Members,6,209,.63533336,.32857144,.30676192
Team Members,6,210,.63533336,.32857144,.30676192
Team Members,6,211,.63533336,.32857144,.30676192
Team Members,6,212,.63533336,.32857144,.30676192
Team Members,6,213,.63533336,.32857144,.30676192
Team Members,6,214,.63533336,.32857144,.30676192
Team Members,6,215,.63533336,.32857144,.30676192
Team Members,6,216,.63533336,.32857144,.30676192
Team Members,6,217,.63533336,.32857144,.30676192
Team Members,6,218,.65700001,.32857144,.32842857
Team Members,6,219,.65700001,.32857144,.32842857
Team Members,6,220,.67400002,.32857144,.34542859
Team Members,6,221,.73299998,.32857144,.40442854
Team Members,6,222,.73299998,.32857144,.40442854
Team Members,6,223,.73299998,.32857144,.40442854
Team Members,6,224,.71700001,.32857144,.38842857
Team Members,6,225,.71700001,.32857144,.38842857
Team Members,6,226,.71700001,.32857144,.38842857
Team Members,6,227,.71700001,.32857144,.38842857
Team Members,6,228,.71700001,.32857144,.38842857
Team Members,6,229,.71700001,.32857144,.38842857
Team Members,6,230,.713,.32857144,.38442856
Team Members,6,231,.713,.32857144,.38442856
Team Members,6,232,.713,.32857144,.38442856
Team Members,6,233,.713,.32857144,.38442856
Team Members,6,234,.76899999,.32857144,.44042856
Team Members,6,235,.76899999,.32857144,.44042856
Team Members,6,236,.76099998,.32857144,.43242854
Team Members,6,237,.76099998,.32857144,.43242854
Team Members,6,238,.76099998,.32857144,.43242854
Team Members,6,239,.76099998,.32857144,.43242854
Team Members,6,240,.80500001,.32857144,.47642857
Team Members,7,1,.22116667,.057142857,.16402382
Team Members,7,2,.13316667,.057142857,.076023817
Team Members,7,3,.1155,.057142857,.058357146
Team Members,7,4,.1155,.057142857,.058357146
Team Members,7,5,.10142858,.057142857,.044285718
Team Members,7,6,.10142858,.057142857,.044285718
Team Members,7,7,.10142858,.057142857,.044285718
Team Members,7,8,.10533334,.057142857,.048190478
Team Members,7,9,.10533334,.057142857,.048190478
Team Members,7,10,.10533334,.057142857,.048190478
Team Members,7,11,.097000003,.057142857,.039857145
Team Members,7,12,.097000003,.057142857,.039857145
Team Members,7,13,.097000003,.057142857,.039857145
Team Members,7,14,.097000003,.057142857,.039857145
Team Members,7,15,.097000003,.057142857,.039857145
Team Members,7,16,.10216667,.057142857,.04502381
Team Members,7,17,.075000003,.057142857,.017857146
Team Members,7,18,.075000003,.057142857,.017857146
Team Members,7,19,.093999997,.057142857,.036857139
Team Members,7,20,.105,.057142857,.047857139
Team Members,7,21,.105,.057142857,.047857139
Team Members,7,22,.105,.057142857,.047857139
Team Members,7,23,.105,.057142857,.047857139
Team Members,7,24,.105,.057142857,.047857139
Team Members,7,25,.10766666,.057142857,.050523806
Team Members,7,26,.10766666,.057142857,.050523806
Team Members,7,27,.123,.057142857,.065857142
Team Members,7,28,.123,.057142857,.065857142
Team Members,7,29,.123,.057142857,.065857142
Team Members,7,30,.15633333,.057142857,.099190474
Team Members,7,31,.23750001,.057142857,.18035716
Team Members,7,32,.222,.057142857,.16485715
Team Members,7,33,.222,.057142857,.16485715
Team Members,7,34,.222,.057142857,.16485715
Team Members,7,35,.222,.057142857,.16485715
Team Members,7,36,.222,.057142857,.16485715
Team Members,7,37,.222,.057142857,.16485715
Team Members,7,38,.222,.057142857,.16485715
Team Members,7,39,.222,.057142857,.16485715
Team Members,7,40,.222,.057142857,.16485715
Team Members,7,41,.222,.057142857,.16485715
Team Members,7,42,.222,.057142857,.16485715
Team Members,7,43,.222,.057142857,.16485715
Team Members,7,44,.222,.057142857,.16485715
Team Members,7,45,.222,.057142857,.16485715
Team Members,7,46,.222,.057142857,.16485715
Team Members,7,47,.222,.057142857,.16485715
Team Members,7,48,.148,.057142857,.090857148
Team Members,7,49,.148,.057142857,.090857148
Team Members,7,50,.148,.057142857,.090857148
Team Members,7,51,.148,.057142857,.090857148
Team Members,7,52,.148,.057142857,.090857148
Team Members,7,53,.148,.057142857,.090857148
Team Members,7,54,.148,.057142857,.090857148
Team Members,7,55,.145,.057142857,.087857142
Team Members,7,56,.145,.057142857,.087857142
Team Members,7,57,.145,.057142857,.087857142
Team Members,7,58,.145,.057142857,.087857142
Team Members,7,59,.145,.057142857,.087857142
Team Members,7,60,.145,.057142857,.087857142
Team Members,7,61,.145,.057142857,.087857142
Team Members,7,62,.145,.057142857,.087857142
Team Members,7,63,.145,.057142857,.087857142
Team Members,7,64,.145,.057142857,.087857142
Team Members,7,65,.145,.057142857,.087857142
Team Members,7,66,.145,.057142857,.087857142
Team Members,7,67,.145,.057142857,.087857142
Team Members,7,68,.145,.057142857,.087857142
Team Members,7,69,.145,.057142857,.087857142
Team Members,7,70,.145,.057142857,.087857142
Team Members,7,71,.145,.057142857,.087857142
Team Members,7,72,.145,.057142857,.087857142
Team Members,7,73,.145,.057142857,.087857142
Team Members,7,74,.145,.057142857,.087857142
Team Members,7,75,.145,.057142857,.087857142
Team Members,7,76,.145,.057142857,.087857142
Team Members,7,77,.145,.057142857,.087857142
Team Members,7,78,.145,.057142857,.087857142
Team Members,7,79,.13266666,.057142857,.075523809
Team Members,7,80,.13266666,.057142857,.075523809
Team Members,7,81,.13266666,.057142857,.075523809
Team Members,7,82,.13266666,.057142857,.075523809
Team Members,7,83,.13266666,.057142857,.075523809
Team Members,7,84,.13266666,.057142857,.075523809
Team Members,7,85,.13266666,.057142857,.075523809
Team Members,7,86,.13266666,.057142857,.075523809
Team Members,7,87,.13266666,.057142857,.075523809
Team Members,7,88,.16633333,.057142857,.10919048
Team Members,7,89,.17300001,.057142857,.11585715
Team Members,7,90,.14833333,.057142857,.091190472
Team Members,7,91,.125,.057142857,.067857146
Team Members,7,92,.17433333,.057142857,.11719048
Team Members,7,93,.26866665,.057142857,.2115238
Team Members,7,94,.113125,.057142857,.055982146
Team Members,7,95,.113125,.057142857,.055982146
Team Members,7,96,.15266666,.057142857,.095523804
Team Members,7,97,.16,.057142857,.10285714
Team Members,7,98,.14300001,.057142857,.085857153
Team Members,7,99,.16,.057142857,.10285714
Team Members,7,100,.16,.057142857,.10285714
Team Members,7,101,.16,.057142857,.10285714
Team Members,7,102,.16966666,.057142857,.11252381
Team Members,7,103,.16966666,.057142857,.11252381
Team Members,7,104,.16966666,.057142857,.11252381
Team Members,7,105,.16966666,.057142857,.11252381
Team Members,7,106,.19677778,.057142857,.13963492
Team Members,7,107,.22499999,.057142857,.16785714
Team Members,7,108,.22499999,.057142857,.16785714
Team Members,7,109,.221,.057142857,.16385715
Team Members,7,110,.221,.057142857,.16385715
Team Members,7,111,.221,.057142857,.16385715
Team Members,7,112,.221,.057142857,.16385715
Team Members,7,113,.25800002,.057142857,.20085716
Team Members,7,114,.25800002,.057142857,.20085716
Team Members,7,115,.25800002,.057142857,.20085716
Team Members,7,116,.25800002,.057142857,.20085716
Team Members,7,117,.25800002,.057142857,.20085716
Team Members,7,118,.315,.057142857,.25785714
Team Members,7,119,.1865,.057142857,.12935714
Team Members,7,120,.1865,.057142857,.12935714
Team Members,7,121,.1865,.057142857,.12935714
Team Members,7,122,.1865,.057142857,.12935714
Team Members,7,123,.18000001,.057142857,.12285715
Team Members,7,124,.19033334,.057142857,.13319048
Team Members,7,125,.19033334,.057142857,.13319048
Team Members,7,126,.19033334,.057142857,.13319048
Team Members,7,127,.19033334,.057142857,.13319048
Team Members,7,128,.19033334,.057142857,.13319048
Team Members,7,129,.19033334,.057142857,.13319048
Team Members,7,130,.19033334,.057142857,.13319048
Team Members,7,131,.19033334,.057142857,.13319048
Team Members,7,132,.19033334,.057142857,.13319048
Team Members,7,133,.19033334,.057142857,.13319048
Team Members,7,134,.19033334,.057142857,.13319048
Team Members,7,135,.19033334,.057142857,.13319048
Team Members,7,136,.19033334,.057142857,.13319048
Team Members,7,137,.19033334,.057142857,.13319048
Team Members,7,138,.19033334,.057142857,.13319048
Team Members,7,139,.19033334,.057142857,.13319048
Team Members,7,140,.19033334,.057142857,.13319048
Team Members,7,141,.19033334,.057142857,.13319048
Team Members,7,142,.19033334,.057142857,.13319048
Team Members,7,143,.19033334,.057142857,.13319048
Team Members,7,144,.19033334,.057142857,.13319048
Team Members,7,145,.1795,.057142857,.12235714
Team Members,7,146,.1795,.057142857,.12235714
Team Members,7,147,.19599999,.057142857,.13885714
Team Members,7,148,.19599999,.057142857,.13885714
Team Members,7,149,.186,.057142857,.12885715
Team Members,7,150,.113,.057142857,.055857141
Team Members,7,151,.113,.057142857,.055857141
Team Members,7,152,.113,.057142857,.055857141
Team Members,7,153,.113,.057142857,.055857141
Team Members,7,154,.113,.057142857,.055857141
Team Members,7,155,.131,.057142857,.073857144
Team Members,7,156,.131,.057142857,.073857144
Team Members,7,157,.131,.057142857,.073857144
Team Members,7,158,.131,.057142857,.073857144
Team Members,7,159,.131,.057142857,.073857144
Team Members,7,160,.131,.057142857,.073857144
Team Members,7,161,.131,.057142857,.073857144
Team Members,7,162,.124,.057142857,.066857144
Team Members,7,163,.124,.057142857,.066857144
Team Members,7,164,.124,.057142857,.066857144
Team Members,7,165,.121,.057142857,.063857138
Team Members,7,166,.121,.057142857,.063857138
Team Members,7,167,.116,.057142857,.058857139
Team Members,7,168,.122,.057142857,.06485714
Team Members,7,169,.1265,.057142857,.069357142
Team Members,7,170,.1265,.057142857,.069357142
Team Members,7,171,.1265,.057142857,.069357142
Team Members,7,172,.1265,.057142857,.069357142
Team Members,7,173,.1265,.057142857,.069357142
Team Members,7,174,.1265,.057142857,.069357142
Team Members,7,175,.1265,.057142857,.069357142
Team Members,7,176,.1265,.057142857,.069357142
Team Members,7,177,.1265,.057142857,.069357142
Team Members,7,178,.1265,.057142857,.069357142
Team Members,7,179,.1265,.057142857,.069357142
Team Members,7,180,.1265,.057142857,.069357142
Team Members,7,181,.1265,.057142857,.069357142
Team Members,7,182,.1265,.057142857,.069357142
Team Members,7,183,.1265,.057142857,.069357142
Team Members,7,184,.1265,.057142857,.069357142
Team Members,7,185,.1265,.057142857,.069357142
Team Members,7,186,.111,.057142857,.053857144
Team Members,7,187,.111,.057142857,.053857144
Team Members,7,188,.115,.057142857,.057857145
Team Members,7,189,.115,.057142857,.057857145
Team Members,7,190,.115,.057142857,.057857145
Team Members,7,191,.1065,.057142857,.049357142
Team Members,7,192,.1065,.057142857,.049357142
Team Members,7,193,.1065,.057142857,.049357142
Team Members,7,194,.1065,.057142857,.049357142
Team Members,7,195,.1065,.057142857,.049357142
Team Members,7,196,.10822222,.057142857,.051079366
Team Members,7,197,.1005,.057142857,.043357145
Team Members,7,198,.1005,.057142857,.043357145
Team Members,7,199,.1005,.057142857,.043357145
Team Members,7,200,.1005,.057142857,.043357145
Team Members,7,201,.086999997,.057142857,.02985714
Team Members,7,202,.086999997,.057142857,.02985714
Team Members,7,203,.086999997,.057142857,.02985714
Team Members,7,204,.086999997,.057142857,.02985714
Team Members,7,205,.086999997,.057142857,.02985714
Team Members,7,206,.086999997,.057142857,.02985714
Team Members,7,207,.086999997,.057142857,.02985714
Team Members,7,208,.086999997,.057142857,.02985714
Team Members,7,209,.086999997,.057142857,.02985714
Team Members,7,210,.086999997,.057142857,.02985714
Team Members,7,211,.086999997,.057142857,.02985714
Team Members,7,212,.086999997,.057142857,.02985714
Team Members,7,213,.074000001,.057142857,.016857143
Team Members,7,214,.063000001,.057142857,.0058571436
Team Members,7,215,.063000001,.057142857,.0058571436
Team Members,7,216,.049000002,.057142857,.008142855
Team Members,7,217,.049500003,.057142857,.007642854
Team Members,7,218,.063000001,.057142857,.0058571436
Team Members,7,219,.046999998,.057142857,.010142859
Team Members,7,220,.046999998,.057142857,.010142859
Team Members,7,221,.043000001,.057142857,.014142856
Team Members,7,222,.043000001,.057142857,.014142856
Team Members,7,223,.043000001,.057142857,.014142856
Team Members,7,224,.089000002,.057142857,.031857144
Team Members,7,225,.089000002,.057142857,.031857144
Team Members,7,226,.089000002,.057142857,.031857144
Team Members,7,227,.089000002,.057142857,.031857144
Team Members,7,228,.089000002,.057142857,.031857144
Team Members,7,229,.089000002,.057142857,.031857144
Team Members,7,230,.089000002,.057142857,.031857144
Team Members,7,231,.089000002,.057142857,.031857144
Team Members,7,232,.089000002,.057142857,.031857144
Team Members,7,233,.079999998,.057142857,.022857141
Team Members,7,234,.079999998,.057142857,.022857141
Team Members,7,235,.079999998,.057142857,.022857141
Team Members,7,236,.075000003,.057142857,.017857146
Team Members,7,237,.075000003,.057142857,.017857146
Team Members,7,238,.072999999,.057142857,.015857141
Team Members,7,239,.072999999,.057142857,.015857141
Team Members,7,240,.072999999,.057142857,.015857141
Team Members,8,1,.27437499,.057142857,.21723214
Team Members,8,2,.18099999,.057142857,.12385714
Team Members,8,3,.17233334,.057142857,.11519049
Team Members,8,4,.17233334,.057142857,.11519049
Team Members,8,5,.13780001,.057142857,.080657154
Team Members,8,6,.126,.057142857,.068857148
Team Members,8,7,.12466667,.057142857,.067523807
Team Members,8,8,.111,.057142857,.053857144
Team Members,8,9,.111,.057142857,.053857144
Team Members,8,10,.111,.057142857,.053857144
Team Members,8,11,.097999997,.057142857,.04085714
Team Members,8,12,.097999997,.057142857,.04085714
Team Members,8,13,.097999997,.057142857,.04085714
Team Members,8,14,.097999997,.057142857,.04085714
Team Members,8,15,.097999997,.057142857,.04085714
Team Members,8,16,.12,.057142857,.062857136
Team Members,8,17,.11,.057142857,.052857142
Team Members,8,18,.1525,.057142857,.09535715
Team Members,8,19,.116,.057142857,.058857139
Team Members,8,20,.11,.057142857,.052857142
Team Members,8,21,.11,.057142857,.052857142
Team Members,8,22,.11,.057142857,.052857142
Team Members,8,23,.11,.057142857,.052857142
Team Members,8,24,.11,.057142857,.052857142
Team Members,8,25,.11,.057142857,.052857142
Team Members,8,26,.19499999,.057142857,.13785714
Team Members,8,27,.208,.057142857,.15085715
Team Members,8,28,.208,.057142857,.15085715
Team Members,8,29,.208,.057142857,.15085715
Team Members,8,30,.19679999,.057142857,.13965714
Team Members,8,31,.19400001,.057142857,.13685715
Team Members,8,32,.19400001,.057142857,.13685715
Team Members,8,33,.19400001,.057142857,.13685715
Team Members,8,34,.19400001,.057142857,.13685715
Team Members,8,35,.19400001,.057142857,.13685715
Team Members,8,36,.19400001,.057142857,.13685715
Team Members,8,37,.19400001,.057142857,.13685715
Team Members,8,38,.19400001,.057142857,.13685715
Team Members,8,39,.19400001,.057142857,.13685715
Team Members,8,40,.19400001,.057142857,.13685715
Team Members,8,41,.19400001,.057142857,.13685715
Team Members,8,42,.19400001,.057142857,.13685715
Team Members,8,43,.19400001,.057142857,.13685715
Team Members,8,44,.19400001,.057142857,.13685715
Team Members,8,45,.19400001,.057142857,.13685715
Team Members,8,46,.19400001,.057142857,.13685715
Team Members,8,47,.19400001,.057142857,.13685715
Team Members,8,48,.19400001,.057142857,.13685715
Team Members,8,49,.19400001,.057142857,.13685715
Team Members,8,50,.183,.057142857,.12585714
Team Members,8,51,.183,.057142857,.12585714
Team Members,8,52,.183,.057142857,.12585714
Team Members,8,53,.183,.057142857,.12585714
Team Members,8,54,.183,.057142857,.12585714
Team Members,8,55,.17,.057142857,.11285715
Team Members,8,56,.17,.057142857,.11285715
Team Members,8,57,.17,.057142857,.11285715
Team Members,8,58,.17,.057142857,.11285715
Team Members,8,59,.17,.057142857,.11285715
Team Members,8,60,.17,.057142857,.11285715
Team Members,8,61,.17,.057142857,.11285715
Team Members,8,62,.17,.057142857,.11285715
Team Members,8,63,.17,.057142857,.11285715
Team Members,8,64,.17,.057142857,.11285715
Team Members,8,65,.162,.057142857,.10485715
Team Members,8,66,.162,.057142857,.10485715
Team Members,8,67,.162,.057142857,.10485715
Team Members,8,68,.162,.057142857,.10485715
Team Members,8,69,.162,.057142857,.10485715
Team Members,8,70,.162,.057142857,.10485715
Team Members,8,71,.162,.057142857,.10485715
Team Members,8,72,.162,.057142857,.10485715
Team Members,8,73,.162,.057142857,.10485715
Team Members,8,74,.162,.057142857,.10485715
Team Members,8,75,.162,.057142857,.10485715
Team Members,8,76,.162,.057142857,.10485715
Team Members,8,77,.162,.057142857,.10485715
Team Members,8,78,.162,.057142857,.10485715
Team Members,8,79,.1495,.057142857,.092357144
Team Members,8,80,.1495,.057142857,.092357144
Team Members,8,81,.1495,.057142857,.092357144
Team Members,8,82,.1495,.057142857,.092357144
Team Members,8,83,.1495,.057142857,.092357144
Team Members,8,84,.1495,.057142857,.092357144
Team Members,8,85,.1495,.057142857,.092357144
Team Members,8,86,.1495,.057142857,.092357144
Team Members,8,87,.1495,.057142857,.092357144
Team Members,8,88,.29449999,.057142857,.23735714
Team Members,8,89,.2035,.057142857,.14635715
Team Members,8,90,.21916667,.057142857,.16202381
Team Members,8,91,.3184,.057142857,.26125714
Team Members,8,92,.24633333,.057142857,.18919048
Team Members,8,93,.24633333,.057142857,.18919048
Team Members,8,94,.32574999,.057142857,.26860714
Team Members,8,95,.308,.057142857,.25085714
Team Members,8,96,.308,.057142857,.25085714
Team Members,8,97,.27899998,.057142857,.22185713
Team Members,8,98,.23433334,.057142857,.17719048
Team Members,8,99,.23999999,.057142857,.18285714
Team Members,8,100,.23999999,.057142857,.18285714
